student_id,section,subsection,video_id,date_viewed,duration_seconds,watched_seconds
443,Week 2,Lecture 3,lec3_v0,2018-11-16,584,584
443,Week 2,Lecture 3,lec3_v1,2018-11-16,434,434
443,Week 2,Lecture 3,lec3_v10,2018-11-16,343,343
443,Week 2,Lecture 3,lec3_v11,2018-11-16,331,331
443,Week 2,Lecture 3,lec3_v2,2018-11-16,416,416
443,Week 2,Lecture 3,lec3_v3,2018-11-16,195,195
443,Week 2,Lecture 3,lec3_v4,2018-11-26,127,127
443,Week 2,Lecture 3,lec3_v5,2018-11-26,374,374
443,Week 2,Lecture 3,lec3_v6,2018-11-26,148,148
443,Week 2,Lecture 3,lec3_v7,2018-11-26,211,211
443,Week 2,Lecture 3,lec3_v8,2018-11-26,236,236
443,Week 2,Lecture 3,lec3_v9,2018-11-26,134,134
443,Week 2,Lecture 4,lec4_v0,2018-11-26,427,427
443,Week 2,Lecture 4,lec4_v1,2018-11-29,360,360
443,Week 2,Lecture 4,lec4_v2,2018-11-29,438,4
443,Week 2,Lecture 4,lec4_v3,2018-11-29,339,122
443,Week 2,Lecture 4,lec4_v4,2018-11-29,253,253
443,Week 2,Lecture 4,lec4_v5,2018-11-29,599,599
443,Week 2,Lecture 4,lec4_v6,2018-11-29,598,495
443,Week 2,Lecture 4,lec4_v7,2018-12-19,524,524
443,Week 3,Lecture 5,lec5_v0,2018-12-10,230,230
443,Week 3,Lecture 5,lec5_v1,2018-12-19,259,259
443,Week 3,Lecture 5,lec5_v2,2018-12-19,153,153
443,Week 3,Lecture 5,lec5_v3,2018-12-19,488,488
443,Week 3,Lecture 5,lec5_v4,2018-12-20,312,308
443,Week 3,Lecture 5,lec5_v5,2018-12-20,527,527
443,Week 3,Lecture 6,lec6_v0,2018-12-20,527,527
443,Week 3,Lecture 6,lec6_v1,2018-12-20,120,120
443,Week 3,Lecture 6,lec6_v10,2018-12-20,249,249
443,Week 3,Lecture 6,lec6_v11,2018-12-21,161,161
443,Week 3,Lecture 6,lec6_v2,2018-12-21,220,220
443,Week 3,Lecture 6,lec6_v3,2018-12-21,557,228
443,Week 3,Lecture 6,lec6_v4,2018-12-21,346,346
445,Week 1,Lecture 1,lec1_v0,2018-09-16,389,180
445,Week 1,Lecture 1,lec1_v1,2018-09-16,564,205
445,Week 1,Lecture 1,lec1_v2,2018-09-16,343,145
445,Week 1,Lecture 1,lec1_v3,2018-09-23,364,245
445,Week 1,Lecture 1,lec1_v4,2018-09-26,402,108
445,Week 1,Lecture 1,lec1_v5,2018-09-26,208,208
445,Week 1,Lecture 1,lec1_v6,2018-10-08,366,366
445,Week 1,Lecture 1,lec1_v7,2018-09-26,422,242
445,Week 1,Lecture 2,lec2_v0,2018-10-08,265,265
445,Week 1,Lecture 2,lec2_v1,2018-10-08,163,163
445,Week 1,Lecture 2,lec2_v2,2018-10-08,509,509
446,Week 1,Lecture 1,lec1_v0,2018-09-15,389,386
447,Week 1,Lecture 1,lec1_v0,2018-09-17,389,138
447,Week 1,Lecture 1,lec1_v1,2018-09-17,564,358
447,Week 1,Lecture 1,lec1_v2,2018-09-19,343,343
447,Week 1,Lecture 1,lec1_v3,2018-09-28,364,364
447,Week 1,Lecture 1,lec1_v4,2018-09-28,402,402
447,Week 1,Lecture 1,lec1_v5,2018-09-28,208,208
447,Week 1,Lecture 1,lec1_v6,2018-09-28,366,145
447,Week 1,Lecture 1,lec1_v7,2018-09-28,422,194
447,Week 1,Lecture 2,lec2_v0,2018-09-28,265,265
447,Week 1,Lecture 2,lec2_v1,2018-09-28,163,163
447,Week 1,Lecture 2,lec2_v2,2018-09-28,509,196
447,Week 1,Lecture 2,lec2_v3,2018-09-28,453,453
447,Week 2,Lecture 3,lec3_v0,2018-09-28,584,584
447,Week 2,Lecture 3,lec3_v1,2018-09-28,434,434
447,Week 2,Lecture 3,lec3_v10,2018-09-28,343,343
447,Week 2,Lecture 3,lec3_v11,2018-09-28,331,331
447,Week 2,Lecture 3,lec3_v2,2018-10-02,416,416
447,Week 2,Lecture 3,lec3_v3,2018-10-06,195,195
447,Week 2,Lecture 3,lec3_v4,2018-10-14,127,127
447,Week 2,Lecture 3,lec3_v5,2018-10-18,374,149
447,Week 2,Lecture 3,lec3_v6,2018-10-27,148,148
447,Week 2,Lecture 3,lec3_v7,2018-10-27,211,211
447,Week 2,Lecture 3,lec3_v8,2018-10-27,236,236
447,Week 2,Lecture 3,lec3_v9,2018-10-27,134,134
447,Week 2,Lecture 4,lec4_v0,2018-10-27,427,427
447,Week 2,Lecture 4,lec4_v1,2018-10-27,360,360
447,Week 2,Lecture 4,lec4_v2,2018-10-27,438,438
447,Week 2,Lecture 4,lec4_v3,2018-10-27,339,143
447,Week 2,Lecture 4,lec4_v4,2018-11-02,253,253
447,Week 2,Lecture 4,lec4_v5,2018-11-02,599,599
447,Week 2,Lecture 4,lec4_v6,2018-11-02,598,421
447,Week 2,Lecture 4,lec4_v7,2018-11-02,524,524
447,Week 3,Lecture 5,lec5_v0,2018-11-02,230,230
447,Week 3,Lecture 5,lec5_v1,2018-11-02,259,259
447,Week 3,Lecture 5,lec5_v2,2018-11-08,153,153
447,Week 3,Lecture 5,lec5_v3,2018-11-08,488,488
447,Week 3,Lecture 5,lec5_v4,2018-11-08,312,312
447,Week 3,Lecture 5,lec5_v5,2018-11-08,527,527
447,Week 3,Lecture 6,lec6_v0,2018-11-08,527,527
447,Week 3,Lecture 6,lec6_v1,2018-11-08,120,120
447,Week 3,Lecture 6,lec6_v10,2018-11-08,249,249
447,Week 3,Lecture 6,lec6_v11,2018-11-09,161,161
447,Week 3,Lecture 6,lec6_v2,2018-11-09,220,217
447,Week 3,Lecture 6,lec6_v3,2018-11-09,557,530
447,Week 3,Lecture 6,lec6_v4,2018-11-10,346,346
447,Week 3,Lecture 6,lec6_v5,2018-11-10,591,331
447,Week 3,Lecture 6,lec6_v6,2018-11-10,311,311
447,Week 3,Lecture 6,lec6_v7,2018-11-15,155,155
447,Week 3,Lecture 6,lec6_v8,2018-11-15,422,422
447,Week 3,Lecture 6,lec6_v9,2018-11-15,494,494
447,Week 4,Lecture 7,lec7_v0,2018-11-15,484,484
447,Week 4,Lecture 7,lec7_v1,2018-11-15,176,114
447,Week 4,Lecture 7,lec7_v10,2018-11-21,472,466
447,Week 4,Lecture 7,lec7_v11,2018-11-21,182,182
447,Week 4,Lecture 7,lec7_v2,2018-11-21,238,238
447,Week 4,Lecture 7,lec7_v3,2018-11-21,168,168
447,Week 4,Lecture 7,lec7_v4,2018-11-28,148,148
447,Week 4,Lecture 7,lec7_v5,2018-11-28,503,503
447,Week 4,Lecture 7,lec7_v6,2018-11-28,205,205
447,Week 4,Lecture 7,lec7_v7,2018-12-03,389,389
447,Week 4,Lecture 7,lec7_v8,2018-12-03,335,335
447,Week 4,Lecture 7,lec7_v9,2018-12-03,211,211
447,Week 4,Lecture 8,lec8_v0,2018-12-03,322,322
447,Week 4,Lecture 8,lec8_v1,2018-12-03,222,222
447,Week 4,Lecture 8,lec8_v2,2018-12-10,249,200
447,Week 4,Lecture 8,lec8_v3,2018-12-11,587,587
447,Week 4,Lecture 8,lec8_v4,2018-12-16,506,385
447,Week 5,Lecture 10,lec10_v0,2018-12-16,400,44
447,Week 5,Lecture 10,lec10_v1,2018-12-16,236,236
447,Week 5,Lecture 10,lec10_v2,2018-12-16,409,409
447,Week 5,Lecture 10,lec10_v3,2018-12-16,298,128
447,Week 5,Lecture 9,lec9_v0,2018-12-16,221,221
447,Week 5,Lecture 9,lec9_v1,2018-12-16,309,16
447,Week 5,Lecture 9,lec9_v10,2018-12-16,262,262
447,Week 5,Lecture 9,lec9_v2,2018-12-16,530,28
448,Week 1,Lecture 1,lec1_v1,2018-09-16,564,295
449,Week 1,Lecture 1,lec1_v0,2018-09-15,389,370
449,Week 1,Lecture 1,lec1_v1,2018-09-15,564,448
449,Week 1,Lecture 1,lec1_v2,2018-09-26,343,315
449,Week 1,Lecture 1,lec1_v3,2018-09-26,364,166
449,Week 1,Lecture 1,lec1_v4,2018-09-28,402,139
449,Week 1,Lecture 1,lec1_v5,2018-09-28,208,172
449,Week 1,Lecture 1,lec1_v6,2018-09-28,366,276
449,Week 1,Lecture 1,lec1_v7,2018-09-29,422,390
449,Week 1,Lecture 2,lec2_v0,2018-09-29,265,55
449,Week 1,Lecture 2,lec2_v1,2018-09-29,163,127
449,Week 1,Lecture 2,lec2_v2,2018-09-29,509,33
449,Week 1,Lecture 2,lec2_v3,2018-09-29,453,150
449,Week 2,Lecture 3,lec3_v0,2018-09-29,584,130
449,Week 2,Lecture 3,lec3_v1,2018-09-29,434,182
449,Week 2,Lecture 3,lec3_v10,2018-09-29,343,335
449,Week 2,Lecture 3,lec3_v11,2018-09-29,331,331
449,Week 2,Lecture 3,lec3_v2,2018-09-29,416,227
449,Week 2,Lecture 3,lec3_v3,2018-09-29,195,195
449,Week 2,Lecture 3,lec3_v4,2018-10-01,127,47
449,Week 2,Lecture 3,lec3_v5,2018-10-01,374,109
449,Week 2,Lecture 3,lec3_v6,2018-10-05,148,148
449,Week 2,Lecture 3,lec3_v7,2018-10-05,211,211
449,Week 2,Lecture 3,lec3_v8,2018-10-05,236,24
449,Week 2,Lecture 3,lec3_v9,2018-10-05,134,36
449,Week 2,Lecture 4,lec4_v0,2018-10-07,427,427
449,Week 2,Lecture 4,lec4_v1,2018-10-12,360,281
449,Week 2,Lecture 4,lec4_v2,2018-10-12,438,438
449,Week 2,Lecture 4,lec4_v3,2018-10-12,339,29
449,Week 2,Lecture 4,lec4_v4,2018-10-12,253,253
449,Week 2,Lecture 4,lec4_v5,2018-10-12,599,424
449,Week 2,Lecture 4,lec4_v6,2018-10-13,598,356
449,Week 2,Lecture 4,lec4_v7,2018-10-14,524,524
449,Week 3,Lecture 5,lec5_v0,2018-10-14,230,166
449,Week 3,Lecture 5,lec5_v1,2018-10-15,259,67
449,Week 3,Lecture 5,lec5_v2,2018-10-15,153,7
449,Week 3,Lecture 5,lec5_v3,2018-10-15,488,488
449,Week 3,Lecture 5,lec5_v4,2018-10-15,312,312
449,Week 3,Lecture 5,lec5_v5,2018-10-15,527,277
449,Week 3,Lecture 6,lec6_v0,2018-10-15,527,156
449,Week 3,Lecture 6,lec6_v1,2018-10-15,120,120
449,Week 3,Lecture 6,lec6_v10,2018-10-15,249,249
449,Week 3,Lecture 6,lec6_v11,2018-10-15,161,161
449,Week 3,Lecture 6,lec6_v2,2018-10-15,220,8
449,Week 3,Lecture 6,lec6_v3,2018-10-15,557,57
449,Week 3,Lecture 6,lec6_v4,2018-10-15,346,240
449,Week 3,Lecture 6,lec6_v5,2018-10-15,591,285
449,Week 3,Lecture 6,lec6_v6,2018-10-15,311,29
449,Week 3,Lecture 6,lec6_v7,2018-10-15,155,155
449,Week 3,Lecture 6,lec6_v8,2018-10-15,422,383
449,Week 3,Lecture 6,lec6_v9,2018-10-15,494,115
449,Week 4,Lecture 7,lec7_v0,2018-10-15,484,484
449,Week 4,Lecture 7,lec7_v1,2018-10-15,176,176
449,Week 4,Lecture 7,lec7_v10,2018-10-15,472,108
449,Week 4,Lecture 7,lec7_v11,2018-10-16,182,52
449,Week 4,Lecture 7,lec7_v2,2018-10-17,238,54
449,Week 4,Lecture 7,lec7_v3,2018-10-17,168,168
449,Week 4,Lecture 7,lec7_v4,2018-10-30,148,142
449,Week 4,Lecture 7,lec7_v5,2018-10-30,503,503
449,Week 4,Lecture 7,lec7_v6,2018-10-30,205,52
449,Week 4,Lecture 7,lec7_v7,2018-10-30,389,125
449,Week 4,Lecture 7,lec7_v8,2018-10-30,335,335
449,Week 4,Lecture 7,lec7_v9,2018-10-31,211,211
449,Week 4,Lecture 8,lec8_v0,2018-10-31,322,126
449,Week 4,Lecture 8,lec8_v1,2018-10-31,222,194
449,Week 4,Lecture 8,lec8_v2,2018-11-11,249,213
449,Week 4,Lecture 8,lec8_v3,2018-11-11,587,577
449,Week 4,Lecture 8,lec8_v4,2018-11-11,506,244
449,Week 5,Lecture 10,lec10_v0,2018-11-11,400,104
449,Week 5,Lecture 10,lec10_v1,2018-11-11,236,3
449,Week 5,Lecture 10,lec10_v2,2018-11-11,409,338
449,Week 5,Lecture 10,lec10_v3,2018-11-12,298,298
449,Week 5,Lecture 9,lec9_v0,2018-11-12,221,137
449,Week 5,Lecture 9,lec9_v1,2018-11-12,309,118
449,Week 5,Lecture 9,lec9_v10,2018-11-12,262,262
449,Week 5,Lecture 9,lec9_v2,2018-11-12,530,530
449,Week 5,Lecture 9,lec9_v3,2018-11-12,428,289
449,Week 5,Lecture 9,lec9_v4,2018-11-12,168,168
449,Week 5,Lecture 9,lec9_v5,2018-11-12,595,593
449,Week 5,Lecture 9,lec9_v6,2018-11-12,222,158
449,Week 5,Lecture 9,lec9_v7,2018-11-12,244,244
449,Week 5,Lecture 9,lec9_v8,2018-11-12,491,491
449,Week 5,Lecture 9,lec9_v9,2018-11-12,278,278
449,Week 6,Lecture 11,lec11_v0,2018-11-12,352,352
449,Week 6,Lecture 11,lec11_v1,2018-11-12,396,276
449,Week 6,Lecture 11,lec11_v10,2018-11-12,572,349
449,Week 6,Lecture 11,lec11_v11,2018-11-12,214,45
449,Week 6,Lecture 11,lec11_v2,2018-11-12,536,172
449,Week 6,Lecture 11,lec11_v3,2018-11-13,207,125
449,Week 6,Lecture 11,lec11_v4,2018-11-13,194,184
449,Week 6,Lecture 11,lec11_v5,2018-11-16,556,404
449,Week 6,Lecture 11,lec11_v6,2018-11-16,513,513
449,Week 6,Lecture 11,lec11_v7,2018-11-16,240,240
449,Week 6,Lecture 11,lec11_v8,2018-11-16,211,211
449,Week 6,Lecture 11,lec11_v9,2018-11-16,475,475
449,Week 6,Lecture 12,lec12_v0,2018-11-20,410,410
449,Week 6,Lecture 12,lec12_v1,2018-11-21,322,180
449,Week 6,Lecture 12,lec12_v10,2018-11-21,261,152
449,Week 6,Lecture 12,lec12_v2,2018-11-21,169,169
449,Week 6,Lecture 12,lec12_v3,2018-11-21,138,138
449,Week 6,Lecture 12,lec12_v4,2018-11-21,583,541
449,Week 6,Lecture 12,lec12_v5,2018-11-21,234,193
449,Week 6,Lecture 12,lec12_v6,2018-11-21,458,342
449,Week 6,Lecture 12,lec12_v7,2018-11-22,243,65
449,Week 6,Lecture 12,lec12_v8,2018-11-22,516,474
449,Week 6,Lecture 12,lec12_v9,2018-11-22,406,406
449,Week 7,Lecture 13,lec13_v0,2018-12-18,153,153
449,Week 7,Lecture 13,lec13_v1,2018-12-18,229,103
449,Week 7,Lecture 13,lec13_v2,2018-12-18,389,217
449,Week 7,Lecture 13,lec13_v3,2018-12-18,530,469
449,Week 7,Lecture 13,lec13_v4,2018-12-18,415,415
449,Week 7,Lecture 13,lec13_v5,2018-12-18,254,193
450,Week 1,Lecture 1,lec1_v0,2018-09-16,389,227
450,Week 1,Lecture 1,lec1_v1,2018-09-16,564,107
450,Week 1,Lecture 1,lec1_v2,2018-09-19,343,343
450,Week 1,Lecture 1,lec1_v3,2018-09-19,364,229
450,Week 1,Lecture 1,lec1_v4,2018-09-19,402,272
450,Week 1,Lecture 1,lec1_v5,2018-09-22,208,208
450,Week 1,Lecture 1,lec1_v6,2018-09-25,366,301
450,Week 1,Lecture 1,lec1_v7,2018-09-25,422,393
450,Week 1,Lecture 2,lec2_v0,2018-09-25,265,265
450,Week 1,Lecture 2,lec2_v1,2018-09-25,163,59
450,Week 1,Lecture 2,lec2_v2,2018-09-25,509,280
450,Week 1,Lecture 2,lec2_v3,2018-10-01,453,182
450,Week 2,Lecture 3,lec3_v0,2018-10-01,584,481
450,Week 2,Lecture 3,lec3_v1,2018-10-01,434,434
450,Week 2,Lecture 3,lec3_v10,2018-10-01,343,343
450,Week 2,Lecture 3,lec3_v11,2018-10-01,331,140
450,Week 2,Lecture 3,lec3_v2,2018-10-01,416,37
450,Week 2,Lecture 3,lec3_v3,2018-10-01,195,195
450,Week 2,Lecture 3,lec3_v4,2018-10-01,127,127
450,Week 2,Lecture 3,lec3_v5,2018-10-01,374,217
450,Week 2,Lecture 3,lec3_v6,2018-10-01,148,148
450,Week 2,Lecture 3,lec3_v7,2018-10-01,211,159
450,Week 2,Lecture 3,lec3_v8,2018-10-02,236,217
450,Week 2,Lecture 3,lec3_v9,2018-10-01,134,134
450,Week 2,Lecture 4,lec4_v0,2018-10-02,427,427
450,Week 2,Lecture 4,lec4_v1,2018-10-02,360,360
450,Week 2,Lecture 4,lec4_v2,2018-10-02,438,62
450,Week 2,Lecture 4,lec4_v3,2018-10-04,339,55
450,Week 2,Lecture 4,lec4_v4,2018-10-04,253,199
450,Week 2,Lecture 4,lec4_v5,2018-10-04,599,348
450,Week 2,Lecture 4,lec4_v6,2018-10-04,598,378
450,Week 2,Lecture 4,lec4_v7,2018-10-05,524,30
450,Week 3,Lecture 5,lec5_v0,2018-10-06,230,139
450,Week 3,Lecture 5,lec5_v1,2018-10-06,259,47
450,Week 3,Lecture 5,lec5_v2,2018-10-06,153,64
450,Week 3,Lecture 5,lec5_v3,2018-10-06,488,22
450,Week 3,Lecture 5,lec5_v4,2018-10-08,312,312
450,Week 3,Lecture 5,lec5_v5,2018-10-08,527,485
450,Week 3,Lecture 6,lec6_v0,2018-10-08,527,523
450,Week 3,Lecture 6,lec6_v1,2018-10-08,120,120
450,Week 3,Lecture 6,lec6_v10,2018-10-08,249,249
450,Week 3,Lecture 6,lec6_v11,2018-10-08,161,161
450,Week 3,Lecture 6,lec6_v2,2018-10-09,220,45
450,Week 3,Lecture 6,lec6_v3,2018-10-09,557,548
450,Week 3,Lecture 6,lec6_v4,2018-10-09,346,83
450,Week 3,Lecture 6,lec6_v5,2018-10-09,591,486
450,Week 3,Lecture 6,lec6_v6,2018-10-09,311,311
450,Week 3,Lecture 6,lec6_v7,2018-10-09,155,155
450,Week 3,Lecture 6,lec6_v8,2018-10-11,422,422
450,Week 3,Lecture 6,lec6_v9,2018-10-11,494,494
450,Week 4,Lecture 7,lec7_v0,2018-10-11,484,246
450,Week 4,Lecture 7,lec7_v1,2018-10-11,176,43
450,Week 4,Lecture 7,lec7_v10,2018-10-17,472,472
450,Week 4,Lecture 7,lec7_v11,2018-10-17,182,86
450,Week 4,Lecture 7,lec7_v2,2018-10-17,238,238
450,Week 4,Lecture 7,lec7_v3,2018-10-17,168,134
450,Week 4,Lecture 7,lec7_v4,2018-10-17,148,148
450,Week 4,Lecture 7,lec7_v5,2018-10-17,503,503
450,Week 4,Lecture 7,lec7_v6,2018-10-17,205,205
450,Week 4,Lecture 7,lec7_v7,2018-10-17,389,389
450,Week 4,Lecture 7,lec7_v8,2018-10-17,335,237
450,Week 4,Lecture 7,lec7_v9,2018-11-12,211,211
450,Week 4,Lecture 8,lec8_v0,2018-11-12,322,56
450,Week 4,Lecture 8,lec8_v1,2018-11-12,222,35
450,Week 4,Lecture 8,lec8_v2,2018-11-13,249,73
450,Week 4,Lecture 8,lec8_v3,2018-11-13,587,33
450,Week 4,Lecture 8,lec8_v4,2018-11-13,506,319
450,Week 5,Lecture 10,lec10_v0,2018-11-13,400,35
450,Week 5,Lecture 10,lec10_v1,2018-11-14,236,236
450,Week 5,Lecture 10,lec10_v2,2018-11-14,409,409
450,Week 5,Lecture 10,lec10_v3,2018-11-16,298,159
450,Week 5,Lecture 9,lec9_v0,2018-11-21,221,219
450,Week 5,Lecture 9,lec9_v1,2018-11-25,309,309
450,Week 5,Lecture 9,lec9_v10,2018-11-21,262,15
450,Week 5,Lecture 9,lec9_v2,2018-11-30,530,204
450,Week 5,Lecture 9,lec9_v3,2018-11-30,428,130
450,Week 5,Lecture 9,lec9_v4,2018-11-30,168,168
450,Week 5,Lecture 9,lec9_v5,2018-12-01,595,584
450,Week 5,Lecture 9,lec9_v6,2018-12-02,222,6
450,Week 5,Lecture 9,lec9_v7,2018-12-02,244,132
450,Week 5,Lecture 9,lec9_v8,2018-12-02,491,423
450,Week 5,Lecture 9,lec9_v9,2018-12-02,278,164
450,Week 6,Lecture 11,lec11_v0,2018-12-02,352,352
450,Week 6,Lecture 11,lec11_v1,2018-12-02,396,282
450,Week 6,Lecture 11,lec11_v10,2018-12-02,572,52
450,Week 6,Lecture 11,lec11_v11,2018-12-02,214,44
450,Week 6,Lecture 11,lec11_v2,2018-12-02,536,246
450,Week 6,Lecture 11,lec11_v3,2018-12-02,207,175
450,Week 6,Lecture 11,lec11_v4,2018-12-02,194,45
450,Week 6,Lecture 11,lec11_v5,2018-12-02,556,304
450,Week 6,Lecture 11,lec11_v6,2018-12-02,513,281
450,Week 6,Lecture 11,lec11_v7,2018-12-02,240,64
450,Week 6,Lecture 11,lec11_v8,2018-12-03,211,209
450,Week 6,Lecture 11,lec11_v9,2018-12-03,475,462
450,Week 6,Lecture 12,lec12_v0,2018-12-03,410,410
450,Week 6,Lecture 12,lec12_v1,2018-12-04,322,322
450,Week 6,Lecture 12,lec12_v10,2018-12-04,261,261
450,Week 6,Lecture 12,lec12_v2,2018-12-04,169,89
450,Week 6,Lecture 12,lec12_v3,2018-12-04,138,39
450,Week 6,Lecture 12,lec12_v4,2018-12-04,583,240
450,Week 6,Lecture 12,lec12_v5,2018-12-07,234,234
450,Week 6,Lecture 12,lec12_v6,2018-12-07,458,33
450,Week 6,Lecture 12,lec12_v7,2018-12-07,243,182
450,Week 6,Lecture 12,lec12_v8,2018-12-07,516,339
450,Week 6,Lecture 12,lec12_v9,2018-12-07,406,223
450,Week 7,Lecture 13,lec13_v0,2018-12-07,153,153
450,Week 7,Lecture 13,lec13_v1,2018-12-07,229,90
450,Week 7,Lecture 13,lec13_v2,2018-12-07,389,360
450,Week 7,Lecture 13,lec13_v3,2018-12-07,530,78
450,Week 7,Lecture 13,lec13_v4,2018-12-07,415,52
450,Week 7,Lecture 13,lec13_v5,2018-12-07,254,254
450,Week 7,Lecture 13,lec13_v6,2018-12-07,561,384
450,Week 7,Lecture 13,lec13_v7,2018-12-07,218,17
450,Week 7,Lecture 13,lec13_v8,2018-12-10,127,127
450,Week 7,Lecture 13,lec13_v9,2018-12-10,249,168
450,Week 7,Lecture 14,lec14_v0,2018-12-10,204,204
450,Week 7,Lecture 14,lec14_v1,2018-12-10,297,297
450,Week 7,Lecture 14,lec14_v2,2018-12-11,395,150
450,Week 7,Lecture 14,lec14_v3,2018-12-12,183,21
450,Week 8,Lecture 15,lec15_v0,2018-12-12,591,484
450,Week 8,Lecture 15,lec15_v1,2018-12-13,435,54
450,Week 8,Lecture 15,lec15_v10,2018-12-13,130,130
450,Week 8,Lecture 15,lec15_v11,2018-12-13,426,216
450,Week 8,Lecture 15,lec15_v2,2018-12-13,452,116
450,Week 8,Lecture 15,lec15_v3,2018-12-13,401,401
450,Week 8,Lecture 15,lec15_v4,2018-12-13,187,187
450,Week 8,Lecture 15,lec15_v5,2018-12-13,136,136
450,Week 8,Lecture 15,lec15_v6,2018-12-13,128,128
450,Week 8,Lecture 15,lec15_v7,2018-12-13,557,506
450,Week 8,Lecture 15,lec15_v8,2018-12-13,457,160
450,Week 8,Lecture 15,lec15_v9,2018-12-14,583,492
450,Week 8,Lecture 16,lec16_v0,2018-12-14,273,150
450,Week 8,Lecture 16,lec16_v1,2018-12-14,600,510
450,Week 8,Lecture 16,lec16_v2,2018-12-14,156,156
450,Week 8,Lecture 16,lec16_v3,2018-12-14,382,382
450,Week 8,Lecture 16,lec16_v4,2018-12-14,474,159
450,Week 8,Lecture 16,lec16_v5,2018-12-22,552,411
451,Week 1,Lecture 1,lec1_v0,2018-09-19,389,308
451,Week 1,Lecture 1,lec1_v1,2018-10-17,564,111
451,Week 1,Lecture 1,lec1_v2,2018-09-19,343,150
451,Week 1,Lecture 1,lec1_v3,2018-10-13,364,49
451,Week 1,Lecture 1,lec1_v4,2018-09-24,402,276
451,Week 1,Lecture 1,lec1_v5,2018-09-24,208,121
451,Week 1,Lecture 1,lec1_v6,2018-10-18,366,341
451,Week 1,Lecture 1,lec1_v7,2018-10-18,422,57
451,Week 1,Lecture 2,lec2_v0,2018-10-18,265,58
451,Week 1,Lecture 2,lec2_v1,2018-11-02,163,163
451,Week 1,Lecture 2,lec2_v2,2018-09-24,509,169
451,Week 2,Lecture 3,lec3_v11,2018-11-05,331,145
451,Week 2,Lecture 3,lec3_v2,2018-11-16,416,399
452,Week 1,Lecture 1,lec1_v0,2018-10-19,389,38
452,Week 1,Lecture 1,lec1_v1,2018-10-07,564,514
452,Week 1,Lecture 1,lec1_v2,2018-10-07,343,342
452,Week 1,Lecture 1,lec1_v5,2018-10-25,208,71
452,Week 1,Lecture 2,lec2_v0,2018-10-21,265,1
453,Week 1,Lecture 1,lec1_v0,2018-10-06,389,224
453,Week 1,Lecture 1,lec1_v1,2018-09-27,564,92
453,Week 1,Lecture 1,lec1_v2,2018-10-19,343,219
453,Week 1,Lecture 1,lec1_v3,2018-10-03,364,260
453,Week 1,Lecture 1,lec1_v4,2018-10-11,402,71
453,Week 1,Lecture 1,lec1_v5,2018-11-01,208,112
453,Week 1,Lecture 1,lec1_v6,2018-10-06,366,232
454,Week 1,Lecture 1,lec1_v1,2018-09-21,564,238
454,Week 1,Lecture 1,lec1_v3,2018-09-30,364,253
455,Week 1,Lecture 1,lec1_v0,2018-09-16,389,288
455,Week 1,Lecture 1,lec1_v1,2018-09-16,564,501
455,Week 1,Lecture 1,lec1_v2,2018-10-16,343,115
455,Week 1,Lecture 1,lec1_v3,2018-11-12,364,162
455,Week 1,Lecture 1,lec1_v4,2018-11-12,402,206
455,Week 1,Lecture 1,lec1_v5,2018-11-20,208,108
455,Week 1,Lecture 1,lec1_v6,2018-11-20,366,243
455,Week 1,Lecture 1,lec1_v7,2018-11-12,422,198
455,Week 1,Lecture 2,lec2_v1,2018-12-11,163,163
455,Week 1,Lecture 2,lec2_v2,2018-11-12,509,188
455,Week 1,Lecture 2,lec2_v3,2018-12-11,453,162
456,Week 1,Lecture 1,lec1_v0,2018-10-02,389,69
457,Week 1,Lecture 1,lec1_v0,2018-09-17,389,276
457,Week 1,Lecture 1,lec1_v1,2018-09-17,564,289
457,Week 1,Lecture 1,lec1_v2,2018-09-17,343,343
457,Week 1,Lecture 1,lec1_v3,2018-09-17,364,127
457,Week 1,Lecture 1,lec1_v4,2018-09-21,402,180
457,Week 1,Lecture 1,lec1_v5,2018-09-23,208,208
457,Week 1,Lecture 1,lec1_v6,2018-09-25,366,243
457,Week 1,Lecture 1,lec1_v7,2018-09-25,422,422
457,Week 1,Lecture 2,lec2_v0,2018-09-25,265,265
457,Week 1,Lecture 2,lec2_v1,2018-09-25,163,114
457,Week 1,Lecture 2,lec2_v2,2018-09-25,509,509
457,Week 1,Lecture 2,lec2_v3,2018-09-25,453,453
457,Week 2,Lecture 3,lec3_v0,2018-09-25,584,584
457,Week 2,Lecture 3,lec3_v1,2018-09-25,434,434
457,Week 2,Lecture 3,lec3_v10,2018-09-25,343,343
457,Week 2,Lecture 3,lec3_v11,2018-09-25,331,331
457,Week 2,Lecture 3,lec3_v2,2018-09-25,416,333
457,Week 2,Lecture 3,lec3_v3,2018-09-25,195,195
457,Week 2,Lecture 3,lec3_v4,2018-09-25,127,34
457,Week 2,Lecture 3,lec3_v5,2018-09-25,374,374
457,Week 2,Lecture 3,lec3_v6,2018-09-30,148,148
457,Week 2,Lecture 3,lec3_v7,2018-09-30,211,135
457,Week 2,Lecture 3,lec3_v8,2018-09-30,236,236
457,Week 2,Lecture 3,lec3_v9,2018-09-30,134,134
457,Week 2,Lecture 4,lec4_v0,2018-10-04,427,340
457,Week 2,Lecture 4,lec4_v1,2018-10-01,360,360
457,Week 2,Lecture 4,lec4_v2,2018-10-04,438,438
457,Week 2,Lecture 4,lec4_v3,2018-10-04,339,339
